Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
SANTA FE,Rosario,Villa del Plata,82084300,No,193,No,No,101,No,No,No,294
SANTA FE,Rosario,Villa Gobernador Gálvez,82084310,6.752,17,No,1.539,4.987,No,No,25,13.320
SANTA FE,Rosario,Zavalla,82084320,745,932,No,No,No,No,No,95,1.772
SANTA FE,Rosario,Albarellos,82084020,No,No,No,No,No,No,No,20,20
SANTA FE,Rosario,Coronel Rodolfo S. Domínguez,82084100,No,318,No,No,No,No,No,No,318
SANTA FE,Rosario,Kilómetro 101,82084180,No,No,No,No,No,1,No,1,2
SANTA FE,Rosario,Arbilla,82084050,30,No,No,No,No,No,No,No,30
SANTA FE,Rosario,Monte Flores,82084200,8,No,No,No,No,No,No,No,8
SANTA FE,San Cristóbal,Aguará Grande,82091010,No,No,No,No,No,1,No,2,3
SANTA FE,San Cristóbal,Ambrosetti,82091020,No,No,No,No,No,1,No,84,85
SANTA FE,San Cristóbal,Arrufo,82091030,278,166,No,No,No,No,No,No,444
SANTA FE,San Cristóbal,Balneario La Verde,82091040,No,No,No,No,No,1,No,No,1
SANTA FE,San Cristóbal,Capivara,82091050,No,No,No,No,No,1,No,No,1
SANTA FE,San Cristóbal,Ceres,82091060,1.101,1.939,No,No,No,No,No,541,3.581
SANTA FE,San Cristóbal,Colonia Bossi,82091080,56,No,No,118,No,No,No,3,177
SANTA FE,San Cristóbal,Hersilia,82091120,No,199,No,No,No,No,No,370,569
SANTA FE,San Cristóbal,Huanqueros,82091130,No,No,No,No,No,No,No,29,29
SANTA FE,San Cristóbal,La Cabral,82091140,No,No,No,No,1,1,No,2,4
SANTA FE,San Cristóbal,La Rubia,82091150,No,31,No,No,No,No,No,12,43
SANTA FE,San Cristóbal,Las Palmeras,82091170,No,No,No,No,No,No,No,23,23
SANTA FE,San Cristóbal,Moisés Ville,82091180,123,240,No,207,No,No,No,No,570
SANTA FE,San Cristóbal,Monigotes,82091190,No,No,No,45,No,No,No,12,57
SANTA FE,San Cristóbal,Ñanducita,82091200,No,No,No,No,No,No,No,37,37
SANTA FE,San Cristóbal,OTROS,Sin Datos,No,No,No,No,No,No,No,6,6
SANTA FE,San Cristóbal,Palacios,82091210,2,No,No,31,No,No,No,1,34
SANTA FE,San Cristóbal,San Cristóbal,82091220,918,1.242,No,596,No,1,No,609,3.366
SANTA FE,San Cristóbal,San Guillermo,82091230,1.069,1.256,No,33,12,No,No,177,2.547
SANTA FE,San Cristóbal,Santurce,82091240,No,No,No,No,No,No,No,29,29
SANTA FE,San Cristóbal,Soledad,82091250,No,No,No,No,No,No,No,170,170
SANTA FE,San Cristóbal,Suardi,82091260,No,No,No,1.560,No,No,No,No,1.560
SANTA FE,San Cristóbal,Villa Saralegui,82091270,No,No,No,No,3,No,No,48,51
SANTA FE,San Cristóbal,Curupaity,82091110,No,No,No,No,No,No,No,15,15
SANTA FE,San Cristóbal,Colonia Ana,82091070,No,No,No,No,No,No,No,6,6
SANTA FE,San Cristóbal,Colonia Rosa,82091090,No,No,No,No,No,No,No,12,12
SANTA FE,San Javier,Alejandra,82098010,No,No,No,No,No,1,No,453,454
SANTA FE,San Javier,Cacique Ariacaiquín,82098020,No,No,No,No,No,No,No,34,34
SANTA FE,San Javier,Colonia Durán,82098030,No,No,No,No,No,1,No,No,1
SANTA FE,San Javier,Romang,82098050,No,801,No,2,195,No,No,369,1.367
SANTA FE,San Javier,San Javier,82098060,No,826,No,96,No,No,No,194,1.116
SANTA FE,San Javier,La Brava,82098040,No,No,No,No,No,No,No,20,20
SANTA FE,San Jerónimo,Arocena,82105010,No,184,No,No,400,No,No,No,584
SANTA FE,San Jerónimo,Barrancas,82105030,502,No,No,No,No,No,No,477,979
SANTA FE,San Jerónimo,Barrio Caima,82105040,No,No,No,No,No,No,No,16,16
SANTA FE,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),82105060,No,No,No,245,No,No,No,No,245
SANTA FE,San Jerónimo,Centeno,82105080,881,No,No,No,No,No,No,No,881
SANTA FE,San Jerónimo,Coronda,82105090,652,No,No,3.145,215,No,No,887,4.899
SANTA FE,San Jerónimo,Desvío Arijón,82105100,154,No,No,No,No,No,No,46,200
SANTA FE,San Jerónimo,Díaz,82105110,470,No,No,No,No,No,No,No,470
SANTA FE,San Jerónimo,Gaboto,82105120,No,No,No,No,201,No,No,240,441
SANTA FE,San Jerónimo,Gálvez,82105130,3.859,No,No,3.482,No,1,No,19,7.361
SANTA FE,San Jerónimo,Gessler,82105140,133,No,No,69,No,No,No,48,250
SANTA FE,San Jerónimo,Irigoyen,82105150,No,94,No,No,No,No,No,313,407
SANTA FE,San Jerónimo,Larrechea,82105160,No,No,No,No,No,No,No,23,23
SANTA FE,San Jerónimo,Loma Alta,82105170,19,No,No,18,No,No,No,No,37
SANTA FE,San Jerónimo,López (Est. San Martín de Tours),82105180,37,383,No,No,No,No,No,No,420
SANTA FE,San Jerónimo,Maciel,82105190,583,782,No,No,136,No,No,1,1.502
SANTA FE,San Jerónimo,Monje,82105200,464,No,No,149,No,No,No,No,613
SANTA FE,San Jerónimo,San Fabián,82105230,74,93,No,No,No,No,No,70,237
SANTA FE,San Jerónimo,San Genaro,82105240,788,37,No,456,No,No,No,49,1.330
SANTA FE,San Jerónimo,San Genaro Norte,82105250,1.026,22,No,31,No,No,No,No,1.079
SANTA FE,San Jerónimo,San Eugenio,82105220,No,No,No,21,No,No,No,No,21
SANTA FE,San Justo,Angeloni,82112010,No,No,No,No,No,No,No,24,24
SANTA FE,San Justo,Cayastacito,82112020,No,No,No,No,No,No,No,54,54
SANTA FE,San Justo,Esther,82112040,No,No,No,No,No,No,No,10,10
SANTA FE,San Justo,Gobernador Crespo,82112050,157,976,No,No,No,No,No,257,1.390
SANTA FE,San Justo,La Criolla (Est. Cañadita),82112060,257,No,No,No,No,No,No,31,288
SANTA FE,San Justo,Marcelino Escalada,82112080,101,No,No,No,No,No,No,128,229
SANTA FE,San Justo,Naré,82112090,No,No,No,No,No,No,No,6,6
SANTA FE,San Justo,OTROS,Sin Datos,No,No,No,No,No,28,No,No,28
SANTA FE,San Justo,Pedro Gómez Cello,82112100,No,No,No,No,No,No,No,92,92
SANTA FE,San Justo,Ramayón,82112110,No,No,No,No,No,No,No,144,144
SANTA FE,San Justo,San Bernardo,82112120,No,No,No,No,No,No,No,6,6
SANTA FE,San Justo,San Justo,82112130,843,40,No,6.106,550,No,No,270,7.809
SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),82112160,49,No,No,87,No,No,No,183,319
SANTA FE,San Justo,Videla,82112170,119,No,No,230,No,No,No,31,380
SANTA FE,San Justo,Colonia Dolores,82112030,No,No,No,No,No,No,No,22,22
SANTA FE,San Justo,La Penca y Caraguatá,82112070,No,No,No,No,No,No,No,26,26
SANTA FE,San Justo,San Martín Norte,82112140,No,No,No,No,No,No,No,35,35
SANTA FE,San Justo,Silva (Est. Abipones),82112150,No,No,No,No,No,No,No,25,25
SANTA FE,San Lorenzo,Aldao,82119010,No,374,No,No,No,No,No,No,374
SANTA FE,San Lorenzo,Capitán Bermúdez,82119020,3.656,1.202,1,2.226,No,No,No,No,7.085
SANTA FE,San Lorenzo,Carcarañá,82119030,983,1,No,No,No,No,No,No,984
SANTA FE,San Lorenzo,Coronel Arnold,82119040,No,No,No,239,No,No,No,No,239
SANTA FE,San Lorenzo,Fray Luis Beltrán,82119050,2.226,24,No,964,No,No,No,No,3.214
SANTA FE,San Lorenzo,Fuentes,82119060,80,No,No,769,No,No,No,No,849
SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),82119070,No,368,No,No,No,No,No,47,415
SANTA FE,San Lorenzo,Puerto General San Martín,82119080,No,No,No,2.602,215,2,No,13,2.832
SANTA FE,San Lorenzo,Pujato,82119090,819,No,No,No,No,No,No,103,922
SANTA FE,San Lorenzo,Ricardone,82119100,401,857,No,12,No,1,No,22,1.293
SANTA FE,San Lorenzo,Roldán,82119110,2.276,1.999,No,2.829,2,No,No,131,7.237
SANTA FE,San Lorenzo,San Jerónimo Sud,82119120,168,824,No,2,No,No,No,No,994
SANTA FE,San Lorenzo,San Lorenzo,82119130,3.010,5.320,No,946,No,No,No,52,9.328
SANTA FE,San Lorenzo,Timbúes,82119140,229,No,No,1.207,134,1,No,83,1.654
SANTA FE,San Lorenzo,Villa Elvira,82119150,No,No,No,No,No,No,No,30,30
SANTA FE,San Lorenzo,Villa Mugueta,82119160,No,1,No,No,No,1,No,No,2
SANTA FE,San Martín,Cañada Rosquín,82126010,No,No,No,No,25,No,No,No,25
SANTA FE,San Martín,Carlos Pellegrini,82126020,425,23,No,No,No,No,No,No,448
SANTA FE,San Martín,Casas,82126030,No,59,No,No,No,No,No,No,59
SANTA FE,San Martín,Castelar,82126040,No,No,No,No,No,No,No,1,1
SANTA FE,San Martín,Colonia Belgrano,82126050,No,93,No,No,250,No,No,No,343
SANTA FE,San Martín,El Trébol,82126070,935,2.592,No,No,No,No,No,72,3.599
SANTA FE,San Martín,Landeta,82126080,204,396,No,No,No,No,No,No,600
SANTA FE,San Martín,Las Bandurrias,82126090,No,No,No,No,No,No,No,26,26
SANTA FE,San Martín,Las Petacas,82126100,No,No,No,No,No,No,No,No,No
SANTA FE,San Martín,Los Cardos,82126110,90,247,No,No,No,1,No,No,338
SANTA FE,San Martín,María Susana,82126120,667,No,No,382,No,No,No,36,1.085
SANTA FE,San Martín,Piamonte,82126130,654,1.463,No,No,No,No,No,No,2.117
SANTA FE,San Martín,San Jorge,82126140,2.028,980,No,1.456,No,1,No,183,4.648
SANTA FE,San Martín,San Martín de las Escobas,82126150,942,653,No,No,No,No,No,56,1.651
SANTA FE,San Martín,Sastre,82126160,485,No,No,27,No,No,No,145,657
SANTA FE,Vera,Calchaquí,82133010,485,No,No,No,1.050,1,No,230,1.766
SANTA FE,Vera,Cañada Ombú,82133020,No,No,No,No,No,1,No,34,35
SANTA FE,Vera,Colmena,82133030,No,No,No,No,No,1,No,No,1
SANTA FE,Vera,Fortín Olmos,82133040,No,No,No,No,No,2,No,337,339
SANTA FE,Vera,Garabato,82133050,No,No,No,No,No,No,No,104,104
SANTA FE,Vera,Intiyaco,82133070,No,No,No,No,No,2,No,97,99
SANTA FE,Vera,La Gallareta,82133090,No,No,No,No,No,No,No,373,373
SANTA FE,Vera,Margarita,82133110,No,740,No,No,No,2,No,106,848
SANTA FE,Vera,Paraje 29,82133120,No,No,No,No,No,1,No,34,35
SANTA FE,Vera,Pozo de los Indios,82133130,No,No,No,No,No,2,No,23,25
SANTA FE,Vera,Toba,82133160,No,No,No,No,No,1,No,52,53
SANTA FE,Vera,Vera (Est. Gobernador Vera),82133170,1.114,No,No,No,2.000,No,No,801,3.915
SANTA FE,Vera,Los Amores,82133100,No,No,No,No,No,No,No,122,122
SANTA FE,Vera,Pueblo Santa Lucía,82133140,No,No,No,No,No,No,No,30,30
SANTA FE,Vera,Golondrina,82133060,No,No,No,No,No,No,No,70,70
SANTA FE,Vera,Kilómetro 115,82133080,No,No,No,No,No,No,No,3,3
SANTA FE,Vera,Tartagal (Est. El Tajamar),82133150,No,No,No,No,No,No,No,210,210
SANTIAGO DEL ESTERO,Aguirre,Malbrán,86007030,13,No,No,No,No,1,No,No,14
SANTIAGO DEL ESTERO,Aguirre,Villa General Mitre (Est. Pinto),86007040,No,229,No,No,No,3,No,2,234
SANTIAGO DEL ESTERO,Alberdi,Campo Gallo,86014010,No,No,No,5,No,4,No,35,44
SANTIAGO DEL ESTERO,Alberdi,Coronel Manuel L. Rico,86014020,No,No,No,No,No,2,No,No,2
SANTIAGO DEL ESTERO,Alberdi,Donadeu,86014030,1,No,No,1,No,No,No,No,2
SANTIAGO DEL ESTERO,Alberdi,Sachayoj,86014040,No,No,No,203,No,3,No,No,206
SANTIAGO DEL ESTERO,Alberdi,Santos Lugares,86014050,No,No,No,11,57,2,No,5,75
SANTIAGO DEL ESTERO,Atamisqui,Estación Atamisqui,86021010,1,No,No,1,No,1,No,No,3
SANTIAGO DEL ESTERO,Atamisqui,Medellín,86021020,No,No,No,2,No,2,No,29,33
SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,86021030,1,No,No,1,No,1,No,45,48
SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,86028010,74,10,No,No,No,2,No,5,91
SANTIAGO DEL ESTERO,Avellaneda,Herrera,86028020,No,3,No,No,100,1,No,No,104
SANTIAGO DEL ESTERO,Avellaneda,Icaño,86028030,No,3,No,No,No,1,No,79,83
SANTIAGO DEL ESTERO,Avellaneda,Lugones,86028040,No,2,No,No,No,1,No,No,3
SANTIAGO DEL ESTERO,Avellaneda,Real Sayana,86028050,No,2,No,No,No,No,No,No,2
SANTIAGO DEL ESTERO,Avellaneda,Villa Mailín,86028060,No,No,No,No,No,1,No,1,2
SANTIAGO DEL ESTERO,Banda,Clodomira,86035060,No,No,No,3,5,1,No,417,426
SANTIAGO DEL ESTERO,Banda,La Banda,86035090,27,43,No,1.272,No,3,No,367,1.712
SANTIAGO DEL ESTERO,Banda,Los Quiroga,86035110,No,No,No,No,No,1,No,45,46
SANTIAGO DEL ESTERO,Banda,Simbolar,86035130,No,No,No,No,No,1,No,No,1
SANTIAGO DEL ESTERO,Banda,Abra Grande,86035010,1,No,No,No,No,No,No,No,1
SANTIAGO DEL ESTERO,Banda,Chaupi Pozo,86035050,No,No,No,1,No,No,No,No,1
SANTIAGO DEL ESTERO,Belgrano,Bandera,86042010,No,429,No,3,No,3,No,68,503
SANTIAGO DEL ESTERO,Belgrano,Cuatro Bocas,86042020,No,No,No,No,No,1,No,97,98
SANTIAGO DEL ESTERO,Belgrano,Fortín Inca,86042030,No,No,No,No,No,1,No,111,112
SANTIAGO DEL ESTERO,Belgrano,Guardia Escolta,86042040,6,4,No,No,No,1,No,13,24
SANTIAGO DEL ESTERO,Capital,El Mojón,86049020,No,No,No,No,No,1,No,3,4
SANTIAGO DEL ESTERO,Capital,El Zanjón,86049030,No,No,No,No,No,1,No,96,97
SANTIAGO DEL ESTERO,Capital,San Pedro,86049090,No,No,No,No,250,No,No,4,254
SANTIAGO DEL ESTERO,Capital,Santa María,86049100,1,No,No,No,No,No,No,4,5
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,86049110,7.526,77.825,2,8.776,1,5,No,1.707,95.842
SANTIAGO DEL ESTERO,Capital,Los Cardozos,86049040,No,No,No,2,No,No,No,3,5
SANTIAGO DEL ESTERO,Capital,Yanda,86049130,No,No,No,No,No,No,No,38,38
SANTIAGO DEL ESTERO,Capital,Maco,86049050,No,No,No,No,No,No,No,78,78
SANTIAGO DEL ESTERO,Capital,Maquito,86049060,No,No,No,No,No,1,No,43,44
SANTIAGO DEL ESTERO,Capital,Morales,86049070,No,No,No,No,No,No,No,3,3
SANTIAGO DEL ESTERO,Capital,Vuelta de la Barranca,86049120,No,No,No,No,No,No,No,4,4
SANTIAGO DEL ESTERO,Choya,Choya,86063020,55,No,No,3,No,2,No,No,60
SANTIAGO DEL ESTERO,Choya,Estación La Punta,86063030,505,No,No,No,No,No,No,No,505
SANTIAGO DEL ESTERO,Choya,Frías,86063040,2.857,23,No,806,No,2,No,782,4.470
SANTIAGO DEL ESTERO,Choya,Laprida,86063050,No,No,No,3,No,No,No,5,8
SANTIAGO DEL ESTERO,Choya,Tapso,86063080,No,No,No,1,No,No,No,71,72
SANTIAGO DEL ESTERO,Choya,Villa La Punta,86063090,No,No,No,4,No,1,No,5,10
SANTIAGO DEL ESTERO,Copo,El Caburé,86056010,No,No,No,No,20,No,No,100,120
SANTIAGO DEL ESTERO,Copo,La Firmeza,86056020,No,No,No,No,No,No,No,20,20
SANTIAGO DEL ESTERO,Copo,Los Pirpintos,86056030,No,No,No,200,No,1,No,No,201
SANTIAGO DEL ESTERO,Copo,Los Tigres,86056040,No,No,No,No,80,No,No,50,130
SANTIAGO DEL ESTERO,Copo,Monte Quemado,86056050,No,No,No,243,2,5,No,No,250
SANTIAGO DEL ESTERO,Copo,Nueva Esperanza,86056060,No,No,No,No,No,1,No,50,51
SANTIAGO DEL ESTERO,Copo,Pampa de los Guanacos,86056070,No,No,No,203,No,3,No,No,206
SANTIAGO DEL ESTERO,Copo,San José del Boquerón,86056080,No,No,No,No,120,No,No,5,125
SANTIAGO DEL ESTERO,Copo,Urutaú,86056090,No,No,No,No,No,No,No,30,30
SANTIAGO DEL ESTERO,Figueroa,Bandera Bajada,86070010,No,No,No,3,No,No,No,5,8
SANTIAGO DEL ESTERO,Figueroa,Caspi Corral,86070020,1,No,No,No,No,No,No,5,6
SANTIAGO DEL ESTERO,Figueroa,La Cañada,86070060,No,No,No,4,No,1,No,45,50
SANTIAGO DEL ESTERO,Figueroa,Vaca Huañuna,86070090,No,No,No,No,No,No,No,3,3
SANTIAGO DEL ESTERO,Figueroa,Villa Figueroa,86070100,No,No,No,1,No,No,No,3,4
SANTIAGO DEL ESTERO,Figueroa,La Invernada,86070070,1,No,No,2,No,No,No,1,4
SANTIAGO DEL ESTERO,General Taboada,Añatuya,86077010,137,750,No,1.250,200,4,No,365,2.706
SANTIAGO DEL ESTERO,General Taboada,Averías,86077020,No,No,No,No,No,No,No,4,4
SANTIAGO DEL ESTERO,General Taboada,Estación Tacañitas,86077030,No,No,No,2,No,1,No,3,6
SANTIAGO DEL ESTERO,General Taboada,Los Juríes,86077050,No,153,No,4,No,1,No,No,158
SANTIAGO DEL ESTERO,General Taboada,Tomás Young,86077060,No,43,No,No,No,No,No,2,45
SANTIAGO DEL ESTERO,Guasayán,Lavalle,86084010,1,No,No,No,200,2,No,1,204
SANTIAGO DEL ESTERO,Guasayán,San Pedro,86084020,1,No,No,No,No,No,No,2,3
SANTIAGO DEL ESTERO,Jiménez,El Arenal,86091005,No,No,No,No,72,1,No,No,73
SANTIAGO DEL ESTERO,Jiménez,El Bobadal,86091010,No,No,No,No,5,1,No,No,6
SANTIAGO DEL ESTERO,Jiménez,El Charco,86091020,No,No,No,3,30,No,No,No,33
SANTIAGO DEL ESTERO,Jiménez,Gramilla,86091040,No,No,No,1,48,No,No,No,49
SANTIAGO DEL ESTERO,Jiménez,Isca Yacu,86091050,No,No,No,No,7,No,No,No,7
SANTIAGO DEL ESTERO,Jiménez,Pozo Hondo,86091070,No,No,No,3,181,3,No,No,187
SANTIAGO DEL ESTERO,Juan F. Ibarra,El Colorado,86098010,No,No,No,No,20,1,No,No,21
SANTIAGO DEL ESTERO,Juan F. Ibarra,El Cuadrado,86098020,No,No,No,No,No,2,No,121,123
SANTIAGO DEL ESTERO,Juan F. Ibarra,Matará,86098030,No,No,No,3,No,1,No,20,24
SANTIAGO DEL ESTERO,Juan F. Ibarra,Suncho Corral,86098040,271,No,No,No,No,2,No,33,306
SANTIAGO DEL ESTERO,Juan F. Ibarra,Vilelas,86098050,1,No,No,No,No,1,No,2,4
SANTIAGO DEL ESTERO,Loreto,Villa San Martín (Est. Loreto),86105010,No,No,No,No,No,1,No,341,342
SANTIAGO DEL ESTERO,Mitre,Villa Unión,86112010,No,3,No,No,No,1,No,No,4
SANTIAGO DEL ESTERO,Moreno,Aerolito,86119010,1,No,No,No,25,1,No,No,27
SANTIAGO DEL ESTERO,Moreno,Alhuampa,86119020,1,No,No,1,20,1,No,No,23
SANTIAGO DEL ESTERO,Moreno,Hasse,86119030,1,No,No,No,15,No,No,No,16
SANTIAGO DEL ESTERO,Moreno,Libertad,86119060,No,No,No,No,No,1,No,No,1
SANTIAGO DEL ESTERO,Moreno,Pueblo Pablo Torelo (Est. Otumpa),86119090,1,No,No,1,50,No,No,No,52
SANTIAGO DEL ESTERO,Moreno,Quimilí,86119100,393,661,No,No,250,6,No,8,1.318
SANTIAGO DEL ESTERO,Moreno,Roversi,86119110,1,No,No,No,15,1,No,No,17
SANTIAGO DEL ESTERO,Moreno,Tintina,86119120,No,No,No,125,No,3,No,No,128
SANTIAGO DEL ESTERO,Moreno,Weisburd,86119130,No,No,No,No,No,No,No,25,25
SANTIAGO DEL ESTERO,Moreno,Hernán Mejía Miraval,86119040,1,No,No,No,No,2,No,No,3
SANTIAGO DEL ESTERO,Moreno,Patay,86119080,1,No,No,No,No,No,No,No,1
SANTIAGO DEL ESTERO,Moreno,Las Tinajas,86119050,No,No,No,No,No,1,No,No,1
SANTIAGO DEL ESTERO,Ojo de Agua,OTROS,Sin Datos,No,No,No,No,No,4,No,No,4
SANTIAGO DEL ESTERO,Ojo de Agua,Sol de Julio,86126020,No,No,No,No,No,2,No,39,41
SANTIAGO DEL ESTERO,Ojo de Agua,Villa Ojo de Agua,86126030,No,No,No,4,333,No,No,62,399
SANTIAGO DEL ESTERO,OTROS,OTROS,Sin Datos,No,No,No,No,310,No,No,No,310
SANTIAGO DEL ESTERO,Pellegrini,El Mojón,86133010,No,No,No,No,20,No,No,4,24
SANTIAGO DEL ESTERO,Pellegrini,Las Delicias,86133020,No,No,No,No,38,No,No,3,41
SANTIAGO DEL ESTERO,Pellegrini,Nueva Esperanza,86133030,No,No,No,3,134,1,No,10,148
SANTIAGO DEL ESTERO,Pellegrini,Rapelli,86133050,1,No,No,2,13,No,No,No,16
SANTIAGO DEL ESTERO,Pellegrini,Santo Domingo,86133060,No,No,No,No,60,No,No,5,65
SANTIAGO DEL ESTERO,Quebrachos,Sumampa,86140020,No,147,No,No,No,1,No,45,193
SANTIAGO DEL ESTERO,Quebrachos,Sumampa Viejo,86140030,No,No,No,No,No,No,No,18,18
SANTIAGO DEL ESTERO,Quebrachos,Ramírez de Velazco,86140010,1,No,No,No,No,No,No,No,1
SANTIAGO DEL ESTERO,Río Hondo,Chañar Pozo de Abajo,86147010,No,No,No,No,3,No,No,No,3
SANTIAGO DEL ESTERO,Río Hondo,Chauchillas,86147020,No,No,No,No,2,1,No,No,3
SANTIAGO DEL ESTERO,Río Hondo,Colonia Tinco,86147030,No,No,No,No,4,1,No,No,5
SANTIAGO DEL ESTERO,Río Hondo,El Charco,86147040,No,No,No,No,No,1,No,No,1
SANTIAGO DEL ESTERO,Río Hondo,Gramilla,86147050,No,No,No,No,No,1,No,73,74
SANTIAGO DEL ESTERO,Río Hondo,Los Núñez,86147080,No,No,No,1,7,No,No,No,8
SANTIAGO DEL ESTERO,Río Hondo,Mansupa,86147090,No,No,No,No,2,No,No,No,2
SANTIAGO DEL ESTERO,Río Hondo,Pozuelos,86147100,No,No,No,No,No,1,No,No,1
SANTIAGO DEL ESTERO,Río Hondo,Termas de Río Hondo,86147130,2.551,No,No,3,80,1,No,377,3.012
SANTIAGO DEL ESTERO,Río Hondo,Villa Río Hondo,86147150,No,No,No,No,10,No,No,No,10
SANTIAGO DEL ESTERO,Rivadavia,Colonia Alpina,86154010,No,50,No,No,No,1,No,45,96
SANTIAGO DEL ESTERO,Rivadavia,Palo Negro,86154020,No,No,No,No,No,No,No,8,8
SANTIAGO DEL ESTERO,Rivadavia,Selva,86154030,No,557,No,No,No,2,No,11,570
SANTIAGO DEL ESTERO,Robles,Beltrán,86161010,154,No,No,No,No,1,No,70,225
SANTIAGO DEL ESTERO,Robles,Colonia El Simbolar,86161020,No,No,No,No,No,2,No,42,44
SANTIAGO DEL ESTERO,Robles,Fernández,86161030,794,No,No,2,No,1,No,108,905
SANTIAGO DEL ESTERO,Robles,Ingeniero Forres (Est. Chaguar Punco),86161040,No,No,No,1,No,1,No,96,98
SANTIAGO DEL ESTERO,Robles,Vilmer,86161050,No,No,No,1,No,1,No,No,2
SANTIAGO DEL ESTERO,Salavina,Chilca Juliana,86168010,No,No,No,2,No,1,No,1,4
SANTIAGO DEL ESTERO,Salavina,Los Telares,86168020,No,No,No,2,No,1,No,No,3
SANTIAGO DEL ESTERO,Salavina,Villa Salavina,86168030,No,No,No,No,No,1,No,1,2
SANTIAGO DEL ESTERO,San Martín,Brea Pozo,86175010,No,No,No,No,No,1,No,73,74
SANTIAGO DEL ESTERO,San Martín,Estación Robles,86175020,No,No,No,No,No,1,No,No,1
SANTIAGO DEL ESTERO,San Martín,Estación Taboada,86175030,No,No,No,No,No,1,No,3,4
SANTIAGO DEL ESTERO,Sarmiento,Garza,86182010,No,No,No,No,No,1,No,No,1
SANTIAGO DEL ESTERO,Silípica,Nueva Francia,86189020,1,No,No,No,No,1,No,31,33
SANTIAGO DEL ESTERO,Silípica,Árraga,86189010,1,No,No,2,No,1,No,83,87
SANTIAGO DEL ESTERO,Silípica,Simbol,86189030,1,No,No,No,No,No,No,1,2
TIERRA DEL FUEGO,Río Grande,Río Grande,94007010,8.102,19.188,137,397,138,15,No,2,27.979
TIERRA DEL FUEGO,Río Grande,Tolhuin,94007020,281,No,No,No,No,1,No,14,296
TIERRA DEL FUEGO,Ushuaia,Laguna Escondida,94014010,No,No,No,No,No,2,No,No,2
TIERRA DEL FUEGO,Ushuaia,Ushuaia,94014020,4.371,20.775,175,4,178,4,No,109,25.616
TIERRA DEL FUEGO,ANTARTIDA ARGENTINA,Base Orcadas,Sin Datos,No,No,No,No,No,1,No,No,1
TIERRA DEL FUEGO,ANTARTIDA ARGENTINA,Base Belgrano Ii,Sin Datos,No,No,No,1,No,No,No,No,1
TIERRA DEL FUEGO,ANTARTIDA ARGENTINA,Base San Martin,Sin Datos,No,No,No,1,No,No,No,No,1
TUCUMAN,Burruyacú,7 de Abril,90007080,No,No,No,No,No,2,No,3,5
TUCUMAN,Burruyacú,OTROS,Sin Datos,No,No,No,No,No,1,No,No,1
TUCUMAN,Burruyacú,Villa Burruyacú,90007100,No,No,No,12,No,2,No,3,17
TUCUMAN,Burruyacú,Garmendia,90007040,No,No,No,No,No,No,No,3,3
TUCUMAN,Burruyacú,Piedrabuena,90007070,No,No,No,No,No,No,No,3,3
TUCUMAN,Capital,San Miguel de Tucumán (Est. Tucumán),90084010,52.350,17.547,30,127.401,338,15,No,498,198.179
TUCUMAN,Chicligasta,Arcadia,90021030,20,No,No,No,No,No,No,No,20
TUCUMAN,Chicligasta,Concepción,90021050,3.562,71,No,2.553,No,No,No,23,6.209
TUCUMAN,Chicligasta,La Trinidad,90021070,6,No,No,No,No,No,No,No,6
TUCUMAN,Cruz Alta,Alderetes,90014010,No,6,No,2.914,5,No,No,No,2.925
TUCUMAN,Cruz Alta,Banda del Río Salí,90014020,No,66,No,2.646,14,No,No,97,2.823
TUCUMAN,Cruz Alta,La Florida,90014080,1,No,No,No,No,1,No,10,12
TUCUMAN,Cruz Alta,Pacará,90014110,No,No,No,No,No,No,No,2,2
TUCUMAN,Cruz Alta,Ranchillos,90014120,No,No,No,No,No,No,No,1,1
TUCUMAN,Cruz Alta,San Andrés,90014130,460,No,No,2,No,No,No,No,462
TUCUMAN,Cruz Alta,El Bracho,90014070,No,No,No,No,No,No,No,10,10
TUCUMAN,Cruz Alta,Delfín Gallo,90014060,No,No,No,No,No,No,No,10,10
TUCUMAN,Cruz Alta,Los Ralos,90014100,No,No,No,No,No,No,No,10,10
TUCUMAN,Cruz Alta,Las Cejas,90014090,No,No,No,No,No,1,No,No,1
TUCUMAN,Famaillá,Famaillá,90028030,1.337,No,No,117,No,1,No,80,1.535
TUCUMAN,Graneros,Graneros,90035010,No,No,No,No,No,2,No,15,17
TUCUMAN,Graneros,Lamadrid,90035020,No,No,No,4,No,1,No,21,26
TUCUMAN,Graneros,Taco Ralo,90035030,No,No,No,No,No,No,No,36,36
TUCUMAN,Juan Bautista Alberdi,Juan Bautista Alberdi,90042010,1.812,No,No,No,No,1,No,No,1.813
TUCUMAN,La Cocha,La Cocha,90049010,357,No,No,No,No,4,No,3,364
TUCUMAN,La Cocha,San José de La Cocha,90049020,No,No,No,No,No,1,No,1,2
